,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Price,Company
5696,Mercedes-Benz GLA Class,Chennai,2016,60000,Diesel,Automatic,Second,1755000.0,Mercedes-Benz
5697,Hyundai Creta 1.4,Jaipur,2015,32000,Diesel,Manual,First,1025000.0,Hyundai
5698,Ford Fiesta Classic,Kochi,2012,79985,Diesel,Manual,First,316000.0,Ford
5699,Audi A4 2.0,Bangalore,2014,37600,Diesel,Automatic,Second,2250000.0,Audi
5700,Hyundai i10 Magna,Kochi,2015,31965,Petrol,Manual,First,355000.0,Hyundai
5701,BMW 3 Series,Kochi,2010,70749,Petrol,Automatic,First,986000.0,BMW
5702,BMW 7 Series,Chennai,2013,38000,Diesel,Automatic,First,4500000.0,BMW
5703,Hyundai Verna 1.6,Kochi,2017,41534,Petrol,Manual,First,799000.0,Hyundai
5704,Volkswagen Ameo 1.5,Jaipur,2017,54455,Diesel,Automatic,First,650000.0,Volkswagen
5705,Chevrolet Aveo 1.4,Kolkata,2007,42000,Petrol,Manual,First,75000.0,Chevrolet
5706,Chevrolet Cruze LTZ,Coimbatore,2018,52073,Diesel,Manual,Second,986999.9999999999,Chevrolet
5707,Hyundai i20 1.4,Kochi,2018,40175,Diesel,Manual,Second,636000.0,Hyundai
5708,Honda BRV i-VTEC,Mumbai,2017,16503,Petrol,Automatic,First,950000.0,Honda
5709,Hyundai Xcent 1.2,Kochi,2017,15029,Petrol,Manual,First,605000.0,Hyundai
5710,Maruti Alto 800,Mumbai,2013,26200,CNG,Manual,First,215000.0,Maruti
5711,Hyundai Grand i10,Hyderabad,2015,76362,Diesel,Manual,First,550000.0,Hyundai
5712,Maruti Alto LXi,Kolkata,2007,18700,Petrol,Manual,Second,125000.0,Maruti
5713,Toyota Innova 2.5,Coimbatore,2015,67585,Diesel,Manual,First,1199000.0,Toyota
5714,Hyundai i10 Sportz,Mumbai,2010,57000,Petrol,Automatic,Second,250000.0,Hyundai
5715,Honda City i-VTEC,Kochi,2019,22321,Petrol,Automatic,First,1166000.0,Honda
5716,Maruti Zen LX,Jaipur,1998,95150,Petrol,Manual,Third,53000.0,Maruti
5717,Maruti Wagon R,Kolkata,2015,36428,Petrol,Manual,First,310000.0,Maruti
5718,Ford Figo Diesel,Hyderabad,2012,73500,Diesel,Manual,Second,260000.0,Ford
5719,Honda Amaze S,Kochi,2015,47234,Petrol,Manual,First,509000.0,Honda
5720,Hyundai Accent GLE,Hyderabad,2008,62364,Petrol,Manual,First,229999.99999999997,Hyundai
5721,Hyundai Verna 1.6,Pune,2012,89000,Diesel,Manual,First,600000.0,Hyundai
5722,Maruti Swift ZDi,Ahmedabad,2013,58653,Diesel,Manual,First,440000.00000000006,Maruti
5723,Mercedes-Benz B Class,Delhi,2013,30000,Petrol,Automatic,Second,1100000.0,Mercedes-Benz
5724,Chevrolet Cruze LTZ,Coimbatore,2014,64042,Diesel,Manual,First,570000.0,Chevrolet
5725,Skoda Laura Ambiente,Chennai,2013,120000,Diesel,Automatic,First,695000.0,Skoda
5726,Mahindra Scorpio VLX,Hyderabad,2014,90000,Diesel,Manual,First,790000.0,Mahindra
5727,BMW X1 xDrive,Kochi,2018,30733,Diesel,Automatic,First,2930000.0,BMW
5728,Mercedes-Benz E-Class 2009-2013,Kolkata,2009,43600,Petrol,Automatic,First,1024000.0,Mercedes-Benz
5729,Skoda Superb Elegance,Pune,2010,71473,Petrol,Automatic,Second,535000.0,Skoda
5730,Honda Brio VX,Mumbai,2014,39000,Petrol,Automatic,Second,349000.0,Honda
5731,Hyundai i10 Magna,Hyderabad,2009,84045,Petrol,Manual,First,285000.0,Hyundai
5732,Honda City i,Mumbai,2014,57004,Petrol,Manual,First,535000.0,Honda
5733,Ford Figo Petrol,Coimbatore,2012,75464,Petrol,Manual,First,362000.0,Ford
5734,Toyota Innova 2.5,Hyderabad,2006,142000,Diesel,Manual,First,625000.0,Toyota
5735,Mahindra Verito 1.5,Kochi,2012,118683,Diesel,Manual,Second,319000.0,Mahindra
5736,Mahindra KUV 100,Delhi,2018,42000,Petrol,Manual,First,550000.0,Mahindra
5737,Hyundai i20 Sportz,Kochi,2019,12800,Petrol,Manual,First,767000.0,Hyundai
5738,Tata New Safari,Jaipur,2011,80000,Petrol,Manual,First,550000.0,Tata
5739,Maruti Swift Dzire,Hyderabad,2014,76126,Diesel,Manual,First,660000.0,Maruti
5740,BMW X5 xDrive,Chennai,2017,21000,Diesel,Automatic,Second,5500000.0,BMW
5741,Audi A6 2011-2015,Pune,2013,85000,Diesel,Automatic,First,2100000.0,Audi
5742,Maruti Baleno Delta,Jaipur,2017,27000,Petrol,Manual,First,450000.0,Maruti
5743,Hyundai Santa Fe,Coimbatore,2016,45794,Diesel,Automatic,First,2067000.0000000002,Hyundai
5744,Chevrolet Cruze LTZ,Hyderabad,2013,57352,Diesel,Automatic,First,650000.0,Chevrolet
5745,Mercedes-Benz E-Class 2015-2017,Coimbatore,2018,41467,Diesel,Automatic,First,3797999.9999999995,Mercedes-Benz
5746,Hyundai Santro Xing,Mumbai,2009,42000,Petrol,Manual,First,145000.0,Hyundai
5747,Maruti Wagon R,Delhi,2014,62549,CNG,Manual,First,295000.0,Maruti
5748,Maruti Ciaz VDi,Hyderabad,2015,67048,Diesel,Manual,First,790000.0,Maruti
5749,Honda City i-VTEC,Kochi,2018,11732,Petrol,Manual,First,1007000.0,Honda
5750,Nissan Terrano XL,Mumbai,2016,37000,Diesel,Manual,First,650000.0,Nissan
5751,BMW 3 Series,Hyderabad,2015,30000,Diesel,Automatic,First,2200000.0,BMW
5752,Honda City i,Hyderabad,2016,53000,Diesel,Manual,First,975000.0,Honda
5753,Nissan Terrano XL,Jaipur,2014,60000,Diesel,Manual,First,600000.0,Nissan
5754,Hyundai Grand i10,Delhi,2014,65000,Diesel,Manual,First,399000.0,Hyundai
5755,Hyundai Santro Xing,Ahmedabad,2008,51000,Petrol,Manual,First,175000.0,Hyundai
5756,Toyota Fortuner 4x2,Delhi,2015,92000,Diesel,Automatic,First,1975000.0,Toyota
5757,Toyota Innova Crysta,Kolkata,2017,31000,Diesel,Manual,First,1695000.0,Toyota
5758,Maruti Baleno Zeta,Chennai,2017,43917,Petrol,Manual,First,680000.0,Maruti
5759,Hyundai Santro Xing,Kolkata,2007,46707,Petrol,Manual,First,99000.0,Hyundai
5760,Hyundai i10 Sportz,Pune,2013,84000,Petrol,Manual,First,295000.0,Hyundai
5761,Audi Q7 3.0,Coimbatore,2015,55662,Diesel,Automatic,First,4283000.0,Audi
5762,Volvo S60 D4,Hyderabad,2014,51000,Diesel,Automatic,First,2150000.0,Volvo
5763,Honda City i,Jaipur,2015,24398,Petrol,Manual,First,790000.0,Honda
5764,Maruti Alto K10,Hyderabad,2011,78000,Petrol,Manual,Second,229999.99999999997,Maruti
5765,Honda Brio 1.2,Delhi,2012,40315,Petrol,Manual,First,275000.0,Honda
5766,Mahindra Scorpio VLX,Jaipur,2011,83000,Diesel,Manual,First,671000.0,Mahindra
5767,Renault Duster 110PS,Kochi,2017,58151,Diesel,Automatic,First,960000.0,Renault
5768,Hyundai Creta 1.6,Kochi,2017,30519,Diesel,Manual,First,1281000.0,Hyundai
5769,Tata Tiago 1.2,Coimbatore,2019,20712,Petrol,Manual,First,694000.0,Tata
5770,Mahindra XUV500 W6,Mumbai,2015,48000,Diesel,Manual,First,944999.9999999999,Mahindra
5771,Volkswagen Vento 1.5,Hyderabad,2015,85000,Diesel,Manual,First,600000.0,Volkswagen
5772,Mercedes-Benz B Class,Delhi,2013,32000,Petrol,Automatic,First,1100000.0,Mercedes-Benz
5773,Maruti SX4 Vxi,Delhi,2011,52000,Petrol,Manual,First,260000.0,Maruti
5774,Hyundai Getz GLE,Hyderabad,2007,58307,Petrol,Manual,First,195000.0,Hyundai
5775,BMW 6 Series,Mumbai,2013,30000,Diesel,Automatic,First,4500000.0,BMW
5776,Audi A4 2.0,Chennai,2014,40000,Diesel,Automatic,First,2200000.0,Audi
5777,Hyundai i20 Asta,Kolkata,2015,36000,Petrol,Manual,First,490000.00000000006,Hyundai
5778,Nissan Terrano XL,Kochi,2015,58817,Diesel,Manual,First,625000.0,Nissan
5779,Volkswagen Vento Konekt,Chennai,2013,55000,Diesel,Manual,Second,610000.0,Volkswagen
5780,Hyundai i10 Sportz,Mumbai,2011,39000,Petrol,Manual,First,260000.0,Hyundai
5781,Lamborghini Gallardo Coupe,Delhi,2011,6500,Petrol,Automatic,Third,12000000.0,Lamborghini
5782,Jaguar XF 3.0,Hyderabad,2012,35000,Diesel,Automatic,First,2900000.0,Jaguar
5783,Maruti Swift Dzire,Pune,2010,49900,Petrol,Manual,Second,330000.0,Maruti
5784,Tata Indica Vista,Hyderabad,2013,99500,Diesel,Manual,Second,305000.0,Tata
5785,Hyundai i20 Asta,Kolkata,2012,33249,Diesel,Manual,First,325000.0,Hyundai
5786,Hyundai Xcent 1.2,Delhi,2014,52000,Petrol,Manual,First,375000.0,Hyundai
5787,Toyota Innova 2.5,Mumbai,2015,45000,Diesel,Manual,First,1325000.0,Toyota
5788,Tata Tiago 1.2,Hyderabad,2017,22000,Petrol,Manual,First,480000.0,Tata
5789,Renault KWID RXL,Kochi,2019,7858,Petrol,Manual,First,380000.0,Renault
5790,Toyota Innova 2.5,Pune,2011,112000,Diesel,Manual,First,850000.0,Toyota
5791,Mercedes-Benz E-Class 2015-2017,Coimbatore,2016,41082,Diesel,Automatic,First,3876000.0,Mercedes-Benz
5792,Honda City 1.5,Ahmedabad,2009,72000,Petrol,Automatic,First,320000.0,Honda
5793,Hyundai i10 Sportz,Hyderabad,2011,84912,Petrol,Manual,First,350000.0,Hyundai
5794,Hyundai Creta 1.6,Pune,2015,70000,Diesel,Manual,First,1225000.0,Hyundai
5795,Honda Amaze VX,Mumbai,2014,21000,Petrol,Manual,First,475000.0,Honda
5796,Volkswagen Polo 1.2,Delhi,2016,27000,Petrol,Manual,First,450000.0,Volkswagen
5797,Hyundai i10 Magna,Kolkata,2012,29000,Petrol,Manual,First,235000.0,Hyundai
5798,Renault Pulse RxL,Hyderabad,2014,48425,Diesel,Manual,First,340000.0,Renault
5799,Volkswagen Vento 1.5,Pune,2016,19000,Diesel,Automatic,First,1000000.0,Volkswagen
5800,Toyota Innova 2.5,Hyderabad,2012,210000,Diesel,Manual,First,900000.0,Toyota
5801,Toyota Corolla Altis,Delhi,2013,64000,Petrol,Manual,Second,520000.0,Toyota
5802,Hyundai Verna CRDi,Chennai,2006,200000,Diesel,Manual,Second,185000.0,Hyundai
5803,Mercedes-Benz GL-Class 350,Chennai,2013,100000,Diesel,Automatic,Second,3800000.0,Mercedes-Benz
5804,Renault Duster 85PS,Kochi,2013,69140,Diesel,Manual,First,511000.00000000006,Renault
5805,Skoda Rapid 1.6,Coimbatore,2019,21214,Petrol,Manual,First,966000.0,Skoda
5806,Hyundai i10 Sportz,Kolkata,2015,28000,Petrol,Manual,First,340000.0,Hyundai
5807,Mahindra KUV 100,Kochi,2017,29085,Petrol,Manual,First,584000.0,Mahindra
5808,Maruti Celerio VXI,Kolkata,2016,30000,Petrol,Automatic,First,380000.0,Maruti
5809,Maruti A-Star AT,Mumbai,2012,32910,Petrol,Automatic,First,250000.0,Maruti
5810,Honda City i,Kolkata,2015,30000,Diesel,Manual,First,695000.0,Honda
5811,Skoda Superb 1.8,Pune,2010,35102,Petrol,Automatic,First,550000.0,Skoda
5812,Hyundai Grand i10,Coimbatore,2017,22831,Petrol,Manual,First,619000.0,Hyundai
5813,Renault Duster 85PS,Hyderabad,2013,74911,Diesel,Manual,First,600000.0,Renault
5814,Hyundai Grand i10,Pune,2015,21000,Petrol,Manual,First,375000.0,Hyundai
5815,Ford EcoSport 1.5,Kochi,2018,37160,Diesel,Manual,First,946000.0000000001,Ford
5816,Nissan Sunny 2011-2014,Jaipur,2011,41000,Petrol,Manual,Second,300000.0,Nissan
5817,Ford Figo Aspire,Chennai,2016,37294,Diesel,Manual,First,575000.0,Ford
5818,Honda Civic 2006-2010,Coimbatore,2009,56927,Petrol,Manual,First,441000.0,Honda
5819,Renault KWID RXT,Kochi,2017,21954,Petrol,Manual,First,370000.0,Renault
5820,Honda Brio EX,Kolkata,2014,50000,Petrol,Manual,Second,250000.0,Honda
5821,Maruti Swift ZXI,Coimbatore,2012,78212,Petrol,Manual,First,535000.0,Maruti
5822,Hyundai i20 Magna,Delhi,2013,64500,Diesel,Manual,First,365000.0,Hyundai
5823,Skoda Superb Elegance,Delhi,2014,51000,Diesel,Automatic,First,1300000.0,Skoda
5824,Maruti Wagon R,Delhi,2012,52000,Petrol,Manual,First,245000.00000000003,Maruti
5825,Volkswagen Vento 1.5,Mumbai,2015,120000,Diesel,Automatic,First,575000.0,Volkswagen
5826,Honda City i,Coimbatore,2017,65792,Diesel,Manual,First,811000.0,Honda
5827,Hyundai i20 1.4,Ahmedabad,2018,30000,Diesel,Manual,First,775000.0,Hyundai
5828,Nissan Micra XV,Coimbatore,2017,54387,Petrol,Automatic,First,585000.0,Nissan
5829,Renault KWID RXT,Mumbai,2018,1617,Petrol,Manual,First,429000.0,Renault
5830,Honda City i-DTEC,Hyderabad,2015,82000,Diesel,Manual,First,800000.0,Honda
5831,Toyota Innova Crysta,Mumbai,2017,20000,Diesel,Manual,First,1650000.0,Toyota
5832,Maruti Baleno Alpha,Jaipur,2015,98000,Diesel,Manual,First,550000.0,Maruti
5833,Ford EcoSport 1.5,Delhi,2015,57000,Diesel,Manual,First,635000.0,Ford
5834,Toyota Innova 2.5,Jaipur,2013,250000,Diesel,Manual,Second,790000.0,Toyota
5835,Ford Ecosport 1.5,Hyderabad,2014,56549,Diesel,Manual,First,720000.0,Ford
5836,Volkswagen Polo Diesel,Bangalore,2012,78500,Diesel,Manual,First,365000.0,Volkswagen
5837,Hyundai i20 Sportz,Kochi,2016,55036,Diesel,Manual,First,635000.0,Hyundai
5838,Renault Duster 85PS,Pune,2016,55000,Diesel,Manual,First,780000.0,Renault
5839,Ford Ikon 1.3,Chennai,2007,90000,Petrol,Manual,Second,140000.0,Ford
5840,Ford Endeavour XLT,Chennai,2007,155000,Diesel,Manual,First,550000.0,Ford
5841,Maruti Baleno Delta,Hyderabad,2018,17810,Diesel,Manual,First,850000.0,Maruti
5842,Mercedes-Benz New C-Class,Kochi,2011,42408,Diesel,Automatic,First,1048000.0,Mercedes-Benz
5843,Maruti Esteem Vxi,Ahmedabad,2005,81000,Petrol,Manual,Second,75000.0,Maruti
5844,Tata Indigo XL,Pune,2008,52000,Petrol,Manual,Second,130000.0,Tata
5845,BMW 5 Series,Mumbai,2013,35000,Diesel,Automatic,First,2100000.0,BMW
5846,Hyundai Santro Xing,Delhi,2013,60000,Petrol,Manual,First,229999.99999999997,Hyundai
5847,Skoda Octavia 2.0,Mumbai,2015,27000,Diesel,Automatic,First,1495000.0,Skoda
5848,Audi A6 2011-2015,Coimbatore,2017,55975,Diesel,Automatic,Second,3592000.0,Audi
5849,Ford Figo 1.5D,Pune,2016,115000,Diesel,Manual,First,450000.0,Ford
5850,Mahindra Xylo D4,Hyderabad,2016,132000,Diesel,Manual,First,550000.0,Mahindra
5851,Maruti Celerio ZXI,Mumbai,2015,40337,Petrol,Automatic,First,445000.0,Maruti
5852,Toyota Innova 2.5,Chennai,2008,192000,Diesel,Manual,First,685000.0,Toyota
5853,Hyundai Grand i10,Bangalore,2016,50000,Diesel,Manual,First,550000.0,Hyundai
5854,Hyundai Grand i10,Kochi,2016,28147,Petrol,Manual,First,507000.0,Hyundai
5855,Hyundai Grand i10,Mumbai,2015,20000,Petrol,Manual,First,385000.0,Hyundai
5856,Hyundai Elite i20,Chennai,2016,11000,Petrol,Manual,First,795000.0,Hyundai
5857,Maruti Zen Estilo,Jaipur,2009,63000,Petrol,Manual,Second,125000.0,Maruti
5858,Maruti Alto K10,Kochi,2014,36967,Petrol,Manual,First,364000.0,Maruti
5859,Toyota Fortuner 4x2,Jaipur,2016,73053,Diesel,Manual,First,2000000.0,Toyota
5860,Mahindra Thar CRDe,Coimbatore,2019,16392,Diesel,Manual,First,1036000.0,Mahindra
5861,Hyundai Santro Xing,Chennai,2007,79000,Petrol,Manual,First,185000.0,Hyundai
5862,Toyota Etios G,Jaipur,2013,67000,Petrol,Manual,Second,405000.0,Toyota
5863,Mercedes-Benz GL-Class 2007,Mumbai,2015,48600,Diesel,Automatic,First,4850000.0,Mercedes-Benz
5864,Renault Duster 110PS,Bangalore,2014,70000,Diesel,Manual,First,825000.0,Renault
5865,Maruti Swift VDI,Pune,2014,84000,Diesel,Manual,First,525000.0,Maruti
5866,Volkswagen Vento Magnific,Mumbai,2013,49106,Petrol,Manual,First,440000.00000000006,Volkswagen
5867,Skoda Superb L&K,Mumbai,2017,35000,Diesel,Automatic,First,2575000.0,Skoda
5868,BMW 3 Series,Kochi,2014,51240,Diesel,Automatic,First,2952000.0,BMW
5869,Maruti Wagon R,Kolkata,2011,37000,Petrol,Manual,Second,210000.0,Maruti
5870,Renault KWID RXT,Kochi,2017,32587,Petrol,Manual,First,371000.0,Renault
5871,Ford Endeavour 4x2,Pune,2009,180000,Diesel,Manual,First,750000.0,Ford
5872,Maruti Vitara Brezza,Kochi,2017,21248,Diesel,Manual,First,944000.0,Maruti
5873,Hyundai Santro Xing,Pune,2006,47200,Petrol,Manual,Second,120000.0,Hyundai
5874,Mercedes-Benz E-Class 200,Delhi,2014,40000,Petrol,Automatic,First,2400000.0,Mercedes-Benz
5875,Mercedes-Benz C-Class Progressive,Ahmedabad,2019,4000,Diesel,Automatic,First,3500000.0,Mercedes-Benz
5876,Maruti Ertiga VXI,Mumbai,2017,23700,CNG,Manual,First,825000.0,Maruti
5877,Audi A4 2.0,Delhi,2011,57000,Diesel,Automatic,Second,975000.0,Audi
5878,Hyundai Grand i10,Kolkata,2014,37000,Petrol,Manual,First,345000.0,Hyundai
5879,Mitsubishi Pajero Sport,Jaipur,2014,70000,Diesel,Manual,Second,1185000.0,Mitsubishi
5880,Mercedes-Benz New C-Class,Coimbatore,2012,92469,Diesel,Automatic,Second,1614000.0,Mercedes-Benz
5881,Maruti Wagon R,Pune,2015,55000,CNG,Manual,First,370000.0,Maruti
5882,Maruti Alto K10,Ahmedabad,2017,20000,Petrol,Automatic,First,400000.0,Maruti
5883,Hyundai i20 Sportz,Delhi,2015,42000,Petrol,Manual,Second,580000.0,Hyundai
5884,Maruti Swift Dzire,Kolkata,2014,28000,Diesel,Manual,First,465000.00000000006,Maruti
5885,Mercedes-Benz R-Class R350,Pune,2010,93000,Petrol,Automatic,Second,1500000.0,Mercedes-Benz
5886,Ford EcoSport 1.5,Mumbai,2015,23000,Petrol,Automatic,First,680000.0,Ford
5887,Honda City i,Bangalore,2016,36000,Diesel,Manual,First,1025000.0,Honda
5888,Maruti Alto K10,Chennai,2014,52000,Petrol,Manual,First,270000.0,Maruti
5889,Maruti Ertiga ZDI,Hyderabad,2015,59245,Diesel,Manual,First,850000.0,Maruti
5890,Hyundai i20 Diesel,Pune,2018,31000,Diesel,Manual,First,775000.0,Hyundai
5891,Tata Indigo CS,Pune,2015,83000,Petrol,Manual,First,270000.0,Tata
5892,Maruti Alto Std,Hyderabad,2004,81500,Petrol,Manual,Second,130000.0,Maruti
5893,Maruti Estilo LXI,Chennai,2008,51000,Petrol,Manual,Second,175000.0,Maruti
5894,Hyundai Creta 1.6,Hyderabad,2018,9900,Petrol,Manual,First,1320000.0,Hyundai
5895,Maruti Wagon R,Pune,2004,94000,Petrol,Manual,Second,100000.0,Maruti
5896,Toyota Etios V,Kochi,2017,27100,Petrol,Manual,First,637000.0,Toyota
5897,Toyota Etios V,Kolkata,2015,12000,Petrol,Manual,First,450000.0,Toyota
5898,Renault Duster 110PS,Mumbai,2013,29000,Diesel,Manual,First,650000.0,Renault
5899,Maruti Swift Dzire,Mumbai,2013,65000,Diesel,Manual,Second,499000.0,Maruti
5900,Mercedes-Benz GLC 220,Coimbatore,2017,50794,Diesel,Automatic,First,4330000.0,Mercedes-Benz
5901,Ford Ecosport 1.5,Mumbai,2014,59000,Diesel,Manual,First,650000.0,Ford
5902,Maruti Wagon R,Mumbai,2012,72000,CNG,Manual,First,225000.0,Maruti
5903,Maruti Ciaz 1.4,Hyderabad,2017,15234,Petrol,Automatic,First,994999.9999999999,Maruti
5904,Ford Ecosport 1.5,Mumbai,2015,44000,Diesel,Manual,First,735000.0,Ford
5905,Tata Zest Quadrajet,Hyderabad,2016,125000,Diesel,Manual,First,459999.99999999994,Tata
5906,Ford Endeavour 3.0L,Chennai,2011,100000,Diesel,Automatic,First,850000.0,Ford
5907,Renault Duster 110PS,Coimbatore,2017,34686,Diesel,Automatic,First,1186000.0,Renault
5908,Nissan X-Trail SLX,Pune,2011,98000,Diesel,Manual,First,800000.0,Nissan
5909,Toyota Fortuner 4x4,Delhi,2015,90000,Diesel,Automatic,First,2150000.0,Toyota
5910,Chevrolet Aveo U-VA,Pune,2007,81000,Petrol,Manual,First,130000.0,Chevrolet
5911,Skoda Rapid 1.6,Chennai,2012,55000,Diesel,Manual,First,590000.0,Skoda
5912,Mahindra XUV500 W8,Bangalore,2013,52910,Diesel,Manual,Second,950000.0,Mahindra
5913,Maruti Swift Dzire,Chennai,2010,100000,Diesel,Manual,First,450000.0,Maruti
5914,Skoda Octavia Elegance,Hyderabad,2003,132000,Diesel,Manual,First,225000.0,Skoda
5915,Chevrolet Enjoy Petrol,Mumbai,2014,18000,Petrol,Manual,First,335000.0,Chevrolet
5916,Hyundai Accent GLE,Kolkata,2005,50000,Petrol,Manual,First,70000.0,Hyundai
5917,Mercedes-Benz New C-Class,Bangalore,2012,33000,Petrol,Automatic,First,1600000.0,Mercedes-Benz
5918,Renault Duster 85PS,Pune,2014,30000,Diesel,Manual,First,800000.0,Renault
5919,Jaguar F Type,Hyderabad,2015,8000,Petrol,Automatic,First,10000000.0,Jaguar
5920,Hyundai Verna 1.6,Kochi,2012,58646,Diesel,Manual,First,474000.0,Hyundai
5921,Mercedes-Benz E-Class 2015-2017,Mumbai,2016,21000,Diesel,Automatic,First,3600000.0,Mercedes-Benz
5922,Volkswagen Vento Petrol,Kochi,2015,57026,Petrol,Manual,First,554000.0,Volkswagen
5923,Skoda Superb Style,Mumbai,2017,42000,Diesel,Automatic,First,2299000.0,Skoda
5924,Mahindra Scorpio 1.99,Kochi,2017,26741,Diesel,Manual,First,1008000.0,Mahindra
5925,Skoda Laura Classic,Pune,2010,85000,Petrol,Manual,First,285000.0,Skoda
5926,Maruti 800 DX,Pune,2000,78000,Petrol,Manual,First,55000.00000000001,Maruti
5927,Audi Q5 3.0,Coimbatore,2018,29091,Diesel,Automatic,First,4552000.0,Audi
5928,Mahindra NuvoSport N6,Coimbatore,2018,37323,Diesel,Manual,Second,729000.0,Mahindra
5929,Volkswagen Vento Diesel,Chennai,2011,55595,Diesel,Manual,Second,430000.0,Volkswagen
5930,Maruti Swift Dzire,Chennai,2015,49900,Petrol,Manual,First,480000.0,Maruti
5931,Maruti Ertiga VXI,Mumbai,2012,52500,Petrol,Manual,Second,525000.0,Maruti
5932,Maruti Alto 800,Chennai,2016,5700,Petrol,Manual,First,280000.0,Maruti
5933,Hyundai i20 Magna,Kochi,2014,53340,Diesel,Manual,First,434999.99999999994,Hyundai
5934,Ford Ecosport 1.5,Kolkata,2014,57000,Diesel,Manual,First,549000.0,Ford
5935,Maruti Alto K10,Pune,2015,59525,CNG,Manual,Second,310000.0,Maruti
5936,Volkswagen Vento 1.5,Bangalore,2014,58000,Diesel,Manual,First,650000.0,Volkswagen
5937,Mahindra Scorpio VLX,Bangalore,2011,73000,Diesel,Manual,First,640000.0,Mahindra
5938,Ford Figo Aspire,Kochi,2016,33554,Diesel,Manual,First,622000.0,Ford
5939,Toyota Innova 2.5,Mumbai,2012,106000,Diesel,Manual,First,840000.0,Toyota
5940,Maruti Dzire LDI,Pune,2018,27000,Diesel,Manual,First,590000.0,Maruti
5941,Renault KWID RXL,Pune,2018,1000,Petrol,Manual,First,340000.0,Renault
5942,Ford Endeavour 2.5L,Jaipur,2011,119000,Diesel,Manual,Third,650000.0,Ford
5943,Mahindra Jeep MM,Chennai,2002,75000,Diesel,Manual,First,170000.0,Mahindra
5944,Ford EcoSport 1.0,Delhi,2015,64000,Petrol,Manual,First,600000.0,Ford
5945,Hyundai Creta 1.6,Hyderabad,2016,63738,Diesel,Manual,First,1190000.0,Hyundai
5946,BMW 5 Series,Bangalore,2016,16000,Diesel,Automatic,First,4800000.0,BMW
5947,Maruti Ertiga VXI,Mumbai,2017,28000,Petrol,Automatic,First,800000.0,Maruti
5948,Skoda Laura L,Hyderabad,2007,91000,Diesel,Automatic,Second,245000.00000000003,Skoda
5949,Chevrolet Beat LS,Kolkata,2013,25000,Petrol,Manual,First,175000.0,Chevrolet
5950,Audi Q3 2.0,Bangalore,2014,65630,Diesel,Automatic,First,2175000.0,Audi
5951,Honda City 1.5,Pune,2014,48094,Petrol,Manual,First,725000.0,Honda
5952,Maruti Swift Lxi,Pune,2009,90456,Petrol,Manual,Second,300000.0,Maruti
5953,Ford Figo Diesel,Jaipur,2012,140000,Diesel,Manual,First,250999.99999999997,Ford
5954,Toyota Fortuner 4x4,Chennai,2015,95000,Diesel,Automatic,First,1960000.0000000002,Toyota
5955,Mercedes-Benz New C-Class,Pune,2013,79000,Diesel,Manual,Second,1550000.0,Mercedes-Benz
5956,Toyota Innova 2.5,Chennai,2012,96000,Diesel,Manual,First,1150000.0,Toyota
5957,Honda City 1.5,Coimbatore,2004,186679,Petrol,Manual,Second,176000.0,Honda
5958,Honda Amaze S,Jaipur,2015,91000,Diesel,Manual,First,468000.0,Honda
5959,Toyota Corolla Altis,Delhi,2010,109703,Petrol,Automatic,Second,400000.0,Toyota
5960,Tata Indica Vista,Hyderabad,2012,110000,Diesel,Manual,First,280000.0,Tata
5961,Mahindra XUV500 W8,Mumbai,2012,35000,Diesel,Manual,First,825000.0,Mahindra
5962,Maruti Ritz VDi,Kolkata,2010,47722,Diesel,Manual,First,170000.0,Maruti
5963,Mercedes-Benz New C-Class,Mumbai,2013,25000,Petrol,Automatic,First,1485000.0,Mercedes-Benz
